Spouts,Max_spout,Topology_level,Netty_min_wait,Message_size,Bolts,Throughput-
3.0,1000.0,2.0,10.0,10000.0,1.0,26715.0
3.0,1000.0,2.0,10.0,10000.0,2.0,44628.0
3.0,1000.0,2.0,10.0,10000.0,3.0,65675.0
3.0,1000.0,2.0,10.0,10000.0,6.0,83193.0
3.0,1000.0,2.0,10.0,100000.0,1.0,6130.1
3.0,1000.0,2.0,10.0,100000.0,2.0,9780.6
3.0,1000.0,2.0,10.0,100000.0,3.0,15368.0
3.0,1000.0,2.0,10.0,100000.0,6.0,15230.0
3.0,1000.0,2.0,10.0,1000000.0,1.0,480.83
3.0,1000.0,2.0,10.0,1000000.0,2.0,1032.8
3.0,1000.0,2.0,10.0,1000000.0,3.0,1524.2
3.0,1000.0,2.0,10.0,1000000.0,6.0,1520.6
3.0,1000.0,2.0,100.0,10.0,1.0,48069.0
3.0,1000.0,2.0,100.0,10.0,2.0,75072.0
3.0,1000.0,2.0,100.0,10.0,3.0,97513.0
3.0,1000.0,2.0,100.0,10.0,6.0,98637.0
3.0,1000.0,2.0,100.0,100.0,1.0,49488.0
3.0,1000.0,2.0,100.0,100.0,2.0,73948.0
3.0,1000.0,2.0,100.0,100.0,3.0,95359.0
3.0,1000.0,2.0,100.0,100.0,6.0,97121.0
3.0,1000.0,2.0,100.0,1000.0,1.0,41820.0
3.0,1000.0,2.0,100.0,1000.0,2.0,71361.0
3.0,1000.0,2.0,100.0,1000.0,3.0,94031.0
3.0,1000.0,2.0,100.0,1000.0,6.0,99493.0
3.0,1000.0,2.0,100.0,10000.0,1.0,26541.0
3.0,1000.0,2.0,100.0,10000.0,2.0,47710.0
3.0,1000.0,2.0,100.0,10000.0,3.0,66739.0
3.0,1000.0,2.0,100.0,10000.0,6.0,83518.0
3.0,1000.0,2.0,100.0,100000.0,1.0,6122.5
3.0,1000.0,2.0,100.0,100000.0,2.0,9699.2
3.0,1000.0,2.0,100.0,100000.0,3.0,15338.0
3.0,1000.0,2.0,100.0,100000.0,6.0,15458.0
3.0,1000.0,2.0,100.0,1000000.0,1.0,742.56
3.0,1000.0,2.0,100.0,1000000.0,2.0,1071.5
3.0,1000.0,2.0,100.0,1000000.0,3.0,1544.8
3.0,1000.0,2.0,100.0,1000000.0,6.0,1520.3
3.0,1000.0,2.0,1000.0,10.0,1.0,48030.0
3.0,1000.0,2.0,1000.0,10.0,2.0,73348.0
3.0,1000.0,2.0,1000.0,10.0,3.0,95809.0
3.0,1000.0,2.0,1000.0,10.0,6.0,96874.0
3.0,1000.0,2.0,1000.0,100.0,1.0,45383.0
3.0,1000.0,2.0,1000.0,100.0,2.0,77279.0
3.0,1000.0,2.0,1000.0,100.0,3.0,97806.0
3.0,1000.0,2.0,1000.0,100.0,6.0,99048.0
3.0,1000.0,2.0,1000.0,1000.0,1.0,42467.0
3.0,1000.0,2.0,1000.0,1000.0,2.0,71502.0
3.0,1000.0,2.0,1000.0,1000.0,3.0,96820.0
3.0,1000.0,2.0,1000.0,1000.0,6.0,94438.0
3.0,1000.0,2.0,1000.0,10000.0,1.0,27022.0
3.0,1000.0,2.0,1000.0,10000.0,2.0,49256.0
3.0,1000.0,2.0,1000.0,10000.0,3.0,67111.0
3.0,1000.0,2.0,1000.0,10000.0,6.0,82245.0
3.0,1000.0,2.0,1000.0,100000.0,1.0,6149.4
3.0,1000.0,2.0,1000.0,100000.0,2.0,9871.8
3.0,1000.0,2.0,1000.0,100000.0,3.0,15346.0
3.0,1000.0,2.0,1000.0,100000.0,6.0,15221.0
3.0,1000.0,2.0,1000.0,1000000.0,1.0,562.56
3.0,1000.0,2.0,1000.0,1000000.0,2.0,1033.9
3.0,1000.0,2.0,1000.0,1000000.0,3.0,1556.6
3.0,1000.0,2.0,1000.0,1000000.0,6.0,1511.8
3.0,1000.0,3.0,10.0,10.0,1.0,44285.0
3.0,1000.0,3.0,10.0,10.0,2.0,67296.0
3.0,1000.0,3.0,10.0,10.0,3.0,76180.0
3.0,1000.0,3.0,10.0,10.0,6.0,76217.0
3.0,1000.0,3.0,10.0,100.0,1.0,43002.0
3.0,1000.0,3.0,10.0,100.0,2.0,60370.0
3.0,1000.0,3.0,10.0,100.0,3.0,74857.0
3.0,1000.0,3.0,10.0,100.0,6.0,78063.0
3.0,1000.0,3.0,10.0,1000.0,1.0,36075.0
3.0,1000.0,3.0,10.0,1000.0,2.0,57278.0
3.0,1000.0,3.0,10.0,1000.0,3.0,72881.0
3.0,1000.0,3.0,10.0,1000.0,6.0,73509.0
3.0,1000.0,3.0,10.0,10000.0,1.0,23871.0
3.0,1000.0,3.0,10.0,10000.0,2.0,28952.0
3.0,1000.0,3.0,10.0,10000.0,3.0,53674.0
3.0,1000.0,3.0,10.0,10000.0,6.0,52773.0
3.0,1000.0,3.0,10.0,100000.0,1.0,3367.0
3.0,1000.0,3.0,10.0,100000.0,2.0,5678.3
3.0,1000.0,3.0,10.0,100000.0,3.0,7655.5
3.0,1000.0,3.0,10.0,100000.0,6.0,7699.5
3.0,1000.0,3.0,10.0,1000000.0,1.0,321.18
3.0,1000.0,3.0,10.0,1000000.0,2.0,127.12
3.0,1000.0,3.0,10.0,1000000.0,3.0,792.89
3.0,1000.0,3.0,10.0,1000000.0,6.0,735.94
3.0,1000.0,3.0,100.0,10.0,1.0,45869.0
3.0,1000.0,3.0,100.0,10.0,2.0,67834.0
3.0,1000.0,3.0,100.0,10.0,3.0,78313.0
3.0,1000.0,3.0,100.0,10.0,6.0,76411.0
3.0,1000.0,3.0,100.0,100.0,1.0,40184.0
3.0,1000.0,3.0,100.0,100.0,2.0,70215.0
3.0,1000.0,3.0,100.0,100.0,3.0,77661.0
3.0,1000.0,3.0,100.0,100.0,6.0,76184.0
3.0,1000.0,3.0,100.0,1000.0,1.0,37001.0
3.0,1000.0,3.0,100.0,1000.0,2.0,59218.0
3.0,1000.0,3.0,100.0,1000.0,3.0,74008.0
3.0,1000.0,3.0,100.0,1000.0,6.0,75836.0
3.0,1000.0,3.0,100.0,10000.0,1.0,24077.0
3.0,1000.0,3.0,100.0,10000.0,2.0,32864.0
3.0,1000.0,3.0,100.0,10000.0,3.0,53204.0
3.0,1000.0,3.0,100.0,10000.0,6.0,53844.0
3.0,1000.0,3.0,100.0,100000.0,1.0,3466.6
3.0,1000.0,3.0,100.0,100000.0,2.0,5606.5
3.0,1000.0,3.0,100.0,100000.0,3.0,7644.6
3.0,1000.0,3.0,100.0,100000.0,6.0,7573.1
3.0,1000.0,3.0,100.0,1000000.0,1.0,391.06
3.0,1000.0,3.0,100.0,1000000.0,2.0,475.11
3.0,1000.0,3.0,100.0,1000000.0,3.0,778.33
3.0,1000.0,3.0,100.0,1000000.0,6.0,707.78
3.0,1000.0,3.0,1000.0,10.0,1.0,42964.0
3.0,1000.0,3.0,1000.0,10.0,2.0,68876.0
3.0,1000.0,3.0,1000.0,10.0,3.0,75411.0
3.0,1000.0,3.0,1000.0,10.0,6.0,74714.0
3.0,1000.0,3.0,1000.0,100.0,1.0,42545.0
3.0,1000.0,3.0,1000.0,100.0,2.0,70007.0
3.0,1000.0,3.0,1000.0,100.0,3.0,74505.0
3.0,1000.0,3.0,1000.0,100.0,6.0,74929.0
3.0,1000.0,3.0,1000.0,1000.0,1.0,36046.0
3.0,1000.0,3.0,1000.0,1000.0,2.0,55554.0
3.0,1000.0,3.0,1000.0,1000.0,3.0,73330.0
3.0,1000.0,3.0,1000.0,1000.0,6.0,73046.0
3.0,1000.0,3.0,1000.0,10000.0,1.0,23944.0
3.0,1000.0,3.0,1000.0,10000.0,2.0,32918.0
3.0,1000.0,3.0,1000.0,10000.0,3.0,54597.0
3.0,1000.0,3.0,1000.0,10000.0,6.0,53888.0
3.0,1000.0,3.0,1000.0,100000.0,1.0,3434.4
3.0,1000.0,3.0,1000.0,100000.0,2.0,5620.8
3.0,1000.0,3.0,1000.0,100000.0,3.0,7640.9
3.0,1000.0,3.0,1000.0,100000.0,6.0,7680.5
3.0,1000.0,3.0,1000.0,1000000.0,1.0,352.41
3.0,1000.0,3.0,1000.0,1000000.0,2.0,558.0
3.0,1000.0,3.0,1000.0,1000000.0,3.0,754.67
3.0,1000.0,3.0,1000.0,1000000.0,6.0,788.39
3.0,1000.0,4.0,10.0,10.0,1.0,41377.0
3.0,1000.0,4.0,10.0,10.0,2.0,62997.0
3.0,1000.0,4.0,10.0,10.0,3.0,64071.0
3.0,1000.0,4.0,10.0,10.0,6.0,64241.0
3.0,1000.0,4.0,10.0,100.0,1.0,39307.0
3.0,1000.0,4.0,10.0,100.0,2.0,62220.0
3.0,1000.0,4.0,10.0,100.0,3.0,63677.0
3.0,1000.0,4.0,10.0,100.0,6.0,57804.0
3.0,1000.0,4.0,10.0,1000.0,1.0,35610.0
3.0,1000.0,4.0,10.0,1000.0,2.0,59139.0
3.0,1000.0,4.0,10.0,1000.0,3.0,61389.0
3.0,1000.0,4.0,10.0,1000.0,6.0,59752.0
3.0,1000.0,4.0,10.0,10000.0,1.0,22928.0
3.0,1000.0,4.0,10.0,10000.0,2.0,28936.0
3.0,1000.0,4.0,10.0,10000.0,3.0,40141.0
3.0,1000.0,4.0,10.0,10000.0,6.0,39511.0
3.0,1000.0,4.0,10.0,100000.0,1.0,2625.4
3.0,1000.0,4.0,10.0,100000.0,2.0,3642.6
3.0,1000.0,4.0,10.0,100000.0,3.0,5089.2
3.0,1000.0,4.0,10.0,100000.0,6.0,5063.7
3.0,1000.0,4.0,10.0,1000000.0,1.0,141.11
3.0,1000.0,4.0,10.0,1000000.0,2.0,11.2
3.0,1000.0,4.0,10.0,1000000.0,3.0,541.59
3.0,1000.0,4.0,10.0,1000000.0,6.0,602.69
3.0,1000.0,4.0,100.0,10.0,1.0,38733.0
3.0,1000.0,4.0,100.0,10.0,2.0,62542.0
3.0,1000.0,4.0,100.0,10.0,3.0,64910.0
3.0,1000.0,4.0,100.0,10.0,6.0,59994.0
3.0,1000.0,4.0,100.0,100.0,1.0,43547.0
3.0,1000.0,4.0,100.0,100.0,2.0,62982.0
3.0,1000.0,4.0,100.0,100.0,3.0,62745.0
3.0,1000.0,4.0,100.0,100.0,6.0,60341.0
3.0,1000.0,4.0,100.0,1000.0,1.0,37200.0
3.0,1000.0,4.0,100.0,1000.0,2.0,60524.0
3.0,1000.0,4.0,100.0,1000.0,3.0,58629.0
3.0,1000.0,4.0,100.0,1000.0,6.0,55884.0
3.0,1000.0,4.0,100.0,10000.0,1.0,21915.0
3.0,1000.0,4.0,100.0,10000.0,2.0,27991.0
3.0,1000.0,4.0,100.0,10000.0,3.0,41180.0
3.0,1000.0,4.0,100.0,10000.0,6.0,37676.0
3.0,1000.0,4.0,100.0,100000.0,1.0,2646.3
3.0,1000.0,4.0,100.0,100000.0,2.0,3636.7
3.0,1000.0,4.0,100.0,100000.0,3.0,5151.1
3.0,1000.0,4.0,100.0,100000.0,6.0,5056.3
3.0,1000.0,4.0,100.0,1000000.0,1.0,359.53
3.0,1000.0,4.0,100.0,1000000.0,2.0,344.38
3.0,1000.0,4.0,100.0,1000000.0,3.0,549.88
3.0,1000.0,4.0,100.0,1000000.0,6.0,594.5
3.0,1000.0,4.0,1000.0,10.0,1.0,43203.0
3.0,1000.0,4.0,1000.0,10.0,2.0,62951.0
3.0,1000.0,4.0,1000.0,10.0,3.0,61915.0
3.0,1000.0,4.0,1000.0,10.0,6.0,60980.0
3.0,1000.0,4.0,1000.0,100.0,1.0,41692.0
3.0,1000.0,4.0,1000.0,100.0,2.0,63524.0
3.0,1000.0,4.0,1000.0,100.0,3.0,62406.0
3.0,1000.0,4.0,1000.0,100.0,6.0,60020.0
3.0,1000.0,4.0,1000.0,1000.0,1.0,35566.0
3.0,1000.0,4.0,1000.0,1000.0,2.0,61458.0
3.0,1000.0,4.0,1000.0,1000.0,3.0,60123.0
3.0,1000.0,4.0,1000.0,1000.0,6.0,56596.0
3.0,1000.0,4.0,1000.0,10000.0,1.0,23200.0
3.0,1000.0,4.0,1000.0,10000.0,2.0,28903.0
3.0,1000.0,4.0,1000.0,10000.0,3.0,40537.0
3.0,1000.0,4.0,1000.0,10000.0,6.0,38763.0
3.0,1000.0,4.0,1000.0,100000.0,1.0,2651.7
3.0,1000.0,4.0,1000.0,100000.0,2.0,3677.2
3.0,1000.0,4.0,1000.0,100000.0,3.0,5084.0
3.0,1000.0,4.0,1000.0,100000.0,6.0,5047.8
3.0,1000.0,4.0,1000.0,1000000.0,1.0,557.62
3.0,1000.0,4.0,1000.0,1000000.0,2.0,606.5
3.0,1000.0,4.0,1000.0,1000000.0,3.0,703.07
3.0,1000.0,4.0,1000.0,1000000.0,6.0,-181.0
3.0,1000.0,5.0,10.0,10.0,1.0,927.67
3.0,1000.0,5.0,10.0,10.0,2.0,55612.0
3.0,1000.0,5.0,10.0,10.0,3.0,54550.0
3.0,1000.0,5.0,10.0,10.0,6.0,46288.0
3.0,1000.0,5.0,10.0,100.0,1.0,32909.0
3.0,1000.0,5.0,10.0,100.0,2.0,51854.0
3.0,1000.0,5.0,10.0,100.0,3.0,54429.0
3.0,1000.0,5.0,10.0,100.0,6.0,44474.0
3.0,1000.0,5.0,10.0,1000.0,1.0,30198.0
3.0,1000.0,5.0,10.0,1000.0,2.0,51402.0
3.0,1000.0,5.0,10.0,1000.0,3.0,48950.0
3.0,1000.0,5.0,10.0,1000.0,6.0,47038.0
3.0,1000.0,5.0,10.0,10000.0,1.0,17138.0
3.0,1000.0,5.0,10.0,10000.0,2.0,24265.0
3.0,1000.0,5.0,10.0,10000.0,3.0,32026.0
3.0,1000.0,5.0,10.0,10000.0,6.0,30152.0
3.0,1000.0,5.0,10.0,100000.0,1.0,2015.0
3.0,1000.0,5.0,10.0,100000.0,2.0,3142.1
3.0,1000.0,5.0,10.0,100000.0,3.0,3778.5
3.0,1000.0,5.0,10.0,100000.0,6.0,3763.2
3.0,1000.0,5.0,10.0,1000000.0,1.0,393.47
3.0,1000.0,5.0,10.0,1000000.0,2.0,255.77
3.0,1000.0,5.0,10.0,1000000.0,3.0,-263.55
3.0,1000.0,5.0,10.0,1000000.0,6.0,-112.8
3.0,1000.0,5.0,100.0,10.0,1.0,32838.0
3.0,1000.0,5.0,100.0,10.0,2.0,53791.0
3.0,1000.0,5.0,100.0,10.0,3.0,52599.0
3.0,1000.0,5.0,100.0,10.0,6.0,50264.0
3.0,1000.0,5.0,100.0,100.0,1.0,34579.0
3.0,1000.0,5.0,100.0,100.0,2.0,53214.0
3.0,1000.0,5.0,100.0,100.0,3.0,53690.0
3.0,1000.0,5.0,100.0,100.0,6.0,51081.0
3.0,1000.0,5.0,100.0,1000.0,1.0,28910.0
3.0,1000.0,5.0,100.0,1000.0,2.0,50670.0
3.0,1000.0,5.0,100.0,1000.0,3.0,49784.0
3.0,1000.0,5.0,100.0,1000.0,6.0,44791.0
3.0,1000.0,5.0,100.0,10000.0,1.0,16774.0
3.0,1000.0,5.0,100.0,10000.0,2.0,24235.0
3.0,1000.0,5.0,100.0,10000.0,3.0,32048.0
3.0,1000.0,5.0,100.0,10000.0,6.0,29964.0
3.0,1000.0,5.0,100.0,100000.0,1.0,2205.7
3.0,1000.0,5.0,100.0,100000.0,2.0,3164.6
3.0,1000.0,5.0,100.0,100000.0,3.0,3822.3
3.0,1000.0,5.0,100.0,100000.0,6.0,3784.4
3.0,1000.0,5.0,100.0,1000000.0,1.0,274.31
3.0,1000.0,5.0,100.0,1000000.0,2.0,187.69
3.0,1000.0,5.0,100.0,1000000.0,3.0,245.0
3.0,1000.0,5.0,100.0,1000000.0,6.0,304.14
3.0,1000.0,5.0,1000.0,10.0,1.0,33625.0
3.0,1000.0,5.0,1000.0,10.0,2.0,51818.0
3.0,1000.0,5.0,1000.0,10.0,3.0,50395.0
3.0,1000.0,5.0,1000.0,10.0,6.0,43770.0
3.0,1000.0,5.0,1000.0,100.0,1.0,32935.0
3.0,1000.0,5.0,1000.0,100.0,2.0,50399.0
3.0,1000.0,5.0,1000.0,100.0,3.0,49449.0
3.0,1000.0,5.0,1000.0,100.0,6.0,41781.0
3.0,1000.0,5.0,1000.0,1000.0,1.0,29724.0
3.0,1000.0,5.0,1000.0,1000.0,2.0,47253.0
3.0,1000.0,5.0,1000.0,1000.0,3.0,48268.0
3.0,1000.0,5.0,1000.0,1000.0,6.0,44361.0
3.0,1000.0,5.0,1000.0,10000.0,1.0,16811.0
3.0,1000.0,5.0,1000.0,10000.0,2.0,22673.0
3.0,1000.0,5.0,1000.0,10000.0,3.0,30822.0
3.0,1000.0,5.0,1000.0,10000.0,6.0,29149.0
3.0,1000.0,5.0,1000.0,100000.0,1.0,2136.2
3.0,1000.0,5.0,1000.0,100000.0,2.0,3166.1
3.0,1000.0,5.0,1000.0,100000.0,3.0,3936.3
3.0,1000.0,5.0,1000.0,100000.0,6.0,3831.8
3.0,1000.0,5.0,1000.0,1000000.0,1.0,556.64
3.0,1000.0,5.0,1000.0,1000000.0,2.0,246.14
3.0,1000.0,5.0,1000.0,1000000.0,3.0,377.65
3.0,1000.0,5.0,1000.0,1000000.0,6.0,339.12
3.0,10000.0,2.0,10.0,10.0,1.0,41968.0
3.0,10000.0,2.0,10.0,10.0,2.0,65772.0
3.0,10000.0,2.0,10.0,10.0,3.0,115000.0
3.0,10000.0,2.0,10.0,10.0,6.0,96814.0
3.0,10000.0,2.0,10.0,100.0,1.0,42977.0
3.0,10000.0,2.0,10.0,100.0,2.0,74813.0
3.0,10000.0,2.0,10.0,100.0,3.0,109000.0
3.0,10000.0,2.0,10.0,100.0,6.0,104000.0
3.0,10000.0,2.0,10.0,1000.0,1.0,38162.0
3.0,10000.0,2.0,10.0,1000.0,2.0,66728.0
3.0,10000.0,2.0,10.0,1000.0,3.0,113000.0
3.0,10000.0,2.0,10.0,1000.0,6.0,91738.0
3.0,10000.0,2.0,10.0,10000.0,1.0,28140.0
3.0,10000.0,2.0,10.0,10000.0,2.0,45173.0
3.0,10000.0,2.0,10.0,10000.0,3.0,59856.0
3.0,10000.0,2.0,10.0,10000.0,6.0,68502.0
3.0,10000.0,2.0,10.0,100000.0,1.0,7564.3
3.0,10000.0,2.0,10.0,100000.0,2.0,10519.0
3.0,10000.0,2.0,10.0,100000.0,3.0,15018.0
3.0,10000.0,2.0,10.0,100000.0,6.0,15125.0
3.0,10000.0,2.0,10.0,1000000.0,1.0,9315.1
3.0,10000.0,2.0,10.0,1000000.0,2.0,-10.56
3.0,10000.0,2.0,10.0,1000000.0,3.0,-25.33
3.0,10000.0,2.0,10.0,1000000.0,6.0,310.47
3.0,10000.0,2.0,100.0,10.0,1.0,37480.0
3.0,10000.0,2.0,100.0,10.0,2.0,75225.0
3.0,10000.0,2.0,100.0,10.0,3.0,113000.0
3.0,10000.0,2.0,100.0,10.0,6.0,102000.0
3.0,10000.0,2.0,100.0,100.0,1.0,42357.0
3.0,10000.0,2.0,100.0,100.0,2.0,75333.0
3.0,10000.0,2.0,100.0,100.0,3.0,114000.0
3.0,10000.0,2.0,100.0,100.0,6.0,102000.0
3.0,10000.0,2.0,100.0,1000.0,1.0,40137.0
3.0,10000.0,2.0,100.0,1000.0,2.0,67210.0
3.0,10000.0,2.0,100.0,1000.0,3.0,103000.0
3.0,10000.0,2.0,100.0,1000.0,6.0,93372.0
3.0,10000.0,2.0,100.0,10000.0,1.0,27825.0
3.0,10000.0,2.0,100.0,10000.0,2.0,44334.0
3.0,10000.0,2.0,100.0,10000.0,3.0,61815.0
3.0,10000.0,2.0,100.0,10000.0,6.0,65964.0
3.0,10000.0,2.0,100.0,100000.0,1.0,6647.3
3.0,10000.0,2.0,100.0,100000.0,2.0,9846.5
3.0,10000.0,2.0,100.0,100000.0,3.0,15106.0
3.0,10000.0,2.0,100.0,100000.0,6.0,14955.0
3.0,10000.0,2.0,100.0,1000000.0,1.0,3598.0
3.0,10000.0,2.0,100.0,1000000.0,2.0,-85.69
3.0,10000.0,2.0,100.0,1000000.0,3.0,327.11
3.0,10000.0,2.0,100.0,1000000.0,6.0,-360.41
3.0,10000.0,2.0,1000.0,10.0,1.0,43183.0
3.0,10000.0,2.0,1000.0,10.0,2.0,74198.0
3.0,10000.0,2.0,1000.0,10.0,3.0,110000.0
3.0,10000.0,2.0,1000.0,10.0,6.0,93469.0
3.0,10000.0,2.0,1000.0,100.0,1.0,42749.0
3.0,10000.0,2.0,1000.0,100.0,2.0,71589.0
3.0,10000.0,2.0,1000.0,100.0,3.0,112000.0
3.0,10000.0,2.0,1000.0,100.0,6.0,102000.0
3.0,10000.0,2.0,1000.0,1000.0,1.0,38551.0
3.0,10000.0,2.0,1000.0,1000.0,2.0,66878.0
3.0,10000.0,2.0,1000.0,1000.0,3.0,104000.0
3.0,10000.0,2.0,1000.0,1000.0,6.0,89403.0
3.0,10000.0,2.0,1000.0,10000.0,1.0,28091.0
3.0,10000.0,2.0,1000.0,10000.0,2.0,44509.0
3.0,10000.0,2.0,1000.0,10000.0,3.0,60513.0
3.0,10000.0,2.0,1000.0,10000.0,6.0,65575.0
3.0,10000.0,2.0,1000.0,100000.0,1.0,6217.8
3.0,10000.0,2.0,1000.0,100000.0,2.0,10969.0
3.0,10000.0,2.0,1000.0,100000.0,3.0,14278.0
3.0,10000.0,2.0,1000.0,100000.0,6.0,15409.0
3.0,10000.0,2.0,1000.0,1000000.0,1.0,6279.2
3.0,10000.0,2.0,1000.0,1000000.0,2.0,-29.5
3.0,10000.0,2.0,1000.0,1000000.0,3.0,-347.88
3.0,10000.0,2.0,1000.0,1000000.0,6.0,-502.72
3.0,10000.0,3.0,10.0,10.0,1.0,40473.0
3.0,10000.0,3.0,10.0,10.0,2.0,62952.0
3.0,10000.0,3.0,10.0,10.0,3.0,72643.0
3.0,10000.0,3.0,10.0,10.0,6.0,58751.0
3.0,10000.0,3.0,10.0,100.0,1.0,42209.0
3.0,10000.0,3.0,10.0,100.0,2.0,58628.0
3.0,10000.0,3.0,10.0,100.0,3.0,73538.0
3.0,10000.0,3.0,10.0,100.0,6.0,60922.0
3.0,10000.0,3.0,10.0,1000.0,1.0,36319.0
3.0,10000.0,3.0,10.0,1000.0,2.0,52993.0
3.0,10000.0,3.0,10.0,1000.0,3.0,66111.0
3.0,10000.0,3.0,10.0,1000.0,6.0,54982.0
3.0,10000.0,3.0,10.0,10000.0,1.0,25225.0
3.0,10000.0,3.0,10.0,10000.0,2.0,31835.0
3.0,10000.0,3.0,10.0,10000.0,3.0,41737.0
3.0,10000.0,3.0,10.0,10000.0,6.0,38530.0
3.0,10000.0,3.0,10.0,100000.0,1.0,4932.5
3.0,10000.0,3.0,10.0,100000.0,2.0,6642.8
3.0,10000.0,3.0,10.0,100000.0,3.0,4834.0
3.0,10000.0,3.0,10.0,100000.0,6.0,7585.3
3.0,10000.0,3.0,10.0,1000000.0,1.0,108.94
3.0,10000.0,3.0,10.0,1000000.0,2.0,583.61
3.0,10000.0,3.0,10.0,1000000.0,3.0,-441.12
3.0,10000.0,3.0,10.0,1000000.0,6.0,258.62
3.0,10000.0,3.0,100.0,10.0,1.0,41849.0
3.0,10000.0,3.0,100.0,10.0,2.0,59257.0
3.0,10000.0,3.0,100.0,10.0,3.0,70262.0
3.0,10000.0,3.0,100.0,10.0,6.0,63347.0
3.0,10000.0,3.0,100.0,100.0,1.0,41411.0
3.0,10000.0,3.0,100.0,100.0,2.0,63469.0
3.0,10000.0,3.0,100.0,100.0,3.0,73091.0
3.0,10000.0,3.0,100.0,100.0,6.0,61971.0
3.0,10000.0,3.0,100.0,1000.0,1.0,37117.0
3.0,10000.0,3.0,100.0,1000.0,2.0,55194.0
3.0,10000.0,3.0,100.0,1000.0,3.0,66193.0
3.0,10000.0,3.0,100.0,1000.0,6.0,54286.0
3.0,10000.0,3.0,100.0,10000.0,1.0,24727.0
3.0,10000.0,3.0,100.0,10000.0,2.0,31319.0
3.0,10000.0,3.0,100.0,10000.0,3.0,43102.0
3.0,10000.0,3.0,100.0,10000.0,6.0,37586.0
3.0,10000.0,3.0,100.0,100000.0,1.0,2703.8
3.0,10000.0,3.0,100.0,100000.0,2.0,6077.6
3.0,10000.0,3.0,100.0,100000.0,3.0,7542.7
3.0,10000.0,3.0,100.0,100000.0,6.0,7621.5
3.0,10000.0,3.0,100.0,1000000.0,1.0,290.76
3.0,10000.0,3.0,100.0,1000000.0,2.0,1494.2
3.0,10000.0,3.0,100.0,1000000.0,3.0,-254.44
3.0,10000.0,3.0,100.0,1000000.0,6.0,-42.78
3.0,10000.0,3.0,1000.0,10.0,1.0,41243.0
3.0,10000.0,3.0,1000.0,10.0,2.0,58310.0
3.0,10000.0,3.0,1000.0,10.0,3.0,73109.0
3.0,10000.0,3.0,1000.0,10.0,6.0,63505.0
3.0,10000.0,3.0,1000.0,100.0,1.0,42563.0
3.0,10000.0,3.0,1000.0,100.0,2.0,59340.0
3.0,10000.0,3.0,1000.0,100.0,3.0,69776.0
3.0,10000.0,3.0,1000.0,100.0,6.0,60095.0
3.0,10000.0,3.0,1000.0,1000.0,1.0,36811.0
3.0,10000.0,3.0,1000.0,1000.0,2.0,54410.0
3.0,10000.0,3.0,1000.0,1000.0,3.0,69178.0
3.0,10000.0,3.0,1000.0,1000.0,6.0,53870.0
3.0,10000.0,3.0,1000.0,10000.0,1.0,24369.0
3.0,10000.0,3.0,1000.0,10000.0,2.0,26841.0
3.0,10000.0,3.0,1000.0,10000.0,3.0,36703.0
3.0,10000.0,3.0,1000.0,10000.0,6.0,39460.0
3.0,10000.0,3.0,1000.0,100000.0,1.0,3865.6
3.0,10000.0,3.0,1000.0,100000.0,2.0,7707.2
3.0,10000.0,3.0,1000.0,100000.0,3.0,7501.3
3.0,10000.0,3.0,1000.0,100000.0,6.0,7842.3
3.0,10000.0,3.0,1000.0,1000000.0,1.0,-773.0
3.0,10000.0,3.0,1000.0,1000000.0,2.0,13.17
3.0,10000.0,3.0,1000.0,1000000.0,3.0,-333.36
3.0,10000.0,3.0,1000.0,1000000.0,6.0,-19.18
3.0,10000.0,4.0,10.0,10.0,1.0,41389.0
3.0,10000.0,4.0,10.0,10.0,2.0,55355.0
3.0,10000.0,4.0,10.0,10.0,3.0,57344.0
3.0,10000.0,4.0,10.0,10.0,6.0,32218.0
3.0,10000.0,4.0,10.0,100.0,1.0,41022.0
3.0,10000.0,4.0,10.0,100.0,2.0,56014.0
3.0,10000.0,4.0,10.0,100.0,3.0,56032.0
3.0,10000.0,4.0,10.0,100.0,6.0,37313.0
3.0,10000.0,4.0,10.0,1000.0,1.0,34343.0
3.0,10000.0,4.0,10.0,1000.0,2.0,48361.0
3.0,10000.0,4.0,10.0,1000.0,3.0,49892.0
3.0,10000.0,4.0,10.0,1000.0,6.0,24761.0
3.0,10000.0,4.0,10.0,10000.0,1.0,23584.0
3.0,10000.0,4.0,10.0,10000.0,2.0,25784.0
3.0,10000.0,4.0,10.0,10000.0,3.0,33978.0
3.0,10000.0,4.0,10.0,10000.0,6.0,23706.0
3.0,10000.0,4.0,10.0,100000.0,1.0,3845.6
3.0,10000.0,4.0,10.0,100000.0,2.0,861.43
3.0,10000.0,4.0,10.0,100000.0,3.0,6822.0
3.0,10000.0,4.0,10.0,100000.0,6.0,5271.2
3.0,10000.0,4.0,10.0,1000000.0,1.0,-209.35
3.0,10000.0,4.0,10.0,1000000.0,2.0,-187.12
3.0,10000.0,4.0,10.0,1000000.0,3.0,-315.47
3.0,10000.0,4.0,10.0,1000000.0,6.0,-259.88
3.0,10000.0,4.0,100.0,10.0,1.0,39158.0
3.0,10000.0,4.0,100.0,10.0,2.0,58949.0
3.0,10000.0,4.0,100.0,10.0,3.0,54097.0
3.0,10000.0,4.0,100.0,10.0,6.0,33465.0
3.0,10000.0,4.0,100.0,100.0,1.0,42192.0
